pm25,pm10,no,no2,nox,so2,co,ozone,t2m,wind_speed,humidity,precip_mm,msl,wind_dir_sin,wind_dir_cos,is_monsoon,inversion_flag,traffic_index,is_weekend,is_gazetted_holiday,is_restricted_holiday,fire_count,daily_frp,is_festival,festival_intensity,is_wedding_heavy,fire_wind_interaction,region_Central,region_East,region_North,region_South,region_West,AQI,AQI_lag1,AQI_lag2,AQI_lag3,AQI_rolling_mean_3,AQI_rolling_mean_7,pm25_lag1,pm25_lag2,pm25_lag3,pm25_rolling_mean_3,pm25_rolling_mean_7,datetime,region_name,month,day_of_week,day_of_month,hour,season,is_holiday,pm10_lag1,no2_lag1,so2_lag1,co_lag1,temp_humidity_interaction,wind_pm25_interaction,wind_aqi_interaction
21.99461806,65.51276042,8.426319444,15.51726563,18.7696441,6.310902778,1.115381944,24.2466712,29.97956115,2.609310475,75.33191599,4.446002033,1003.969151,0.317508427,-0.94825545,1,0,4,0,0,0,0,0.0,1,5,0,0.0,False,True,False,False,False,66,104.0,93.0,106.0,87.66666666666667,118.28571428571429,38.44513889,34.66033775,38.30330616,37.13626093333327,44.10501956571429,2023-09-08,East,9,4,8,0,3,0,105.3784722,26.95377604,5.213576389,1.179626736,2258.4177819688675,57.39078729758218,172.21449135
18.54385888,36.18666042,8.577449426,12.27529665,16.20411307,6.272065972,0.929166667,16.39674479,26.99824771,3.317575965,89.14314791,36.05862045,1003.205498,-0.446321105,-0.89487288,1,0,4,1,0,0,0,0.0,1,5,0,0.0,False,True,False,False,False,46,66.0,104.0,93.0,72.0,102.71428571428571,21.99461806,38.44513889,34.66033775,31.7000315666666,40.09213514142857,2023-09-09,East,9,5,9,0,3,0,65.51276042,15.51726563,6.310902778,1.115381944,2406.708788923349,61.520660518639815,152.60849439
13.00523784,31.63810764,8.623359375,12.49327257,16.55445313,6.487100694,0.764809028,14.83842882,26.24917771,3.225958958,93.65917635,11.57511377,1001.616702,-0.399040857,-0.916933146,1,0,3,1,0,0,0,0.0,1,5,0,0.0,False,True,False,False,False,38,46.0,66.0,104.0,50.0,83.71428571428571,18.54385888,21.99461806,38.44513889,26.327871943333268,35.21672162857143,2023-09-10,East,9,6,10,0,3,0,36.18666042,12.27529665,6.272065972,0.929166667,2458.4763641833792,41.95436351086857,122.586440404
20.70980525,68.21859149,9.721587409,17.73925725,21.09571105,10.02100694,0.997687816,17.45358243,28.05812115,1.815269512,86.79602201,6.373691843,1001.955984,-0.270229606,-0.962795908,1,0,4,0,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,68,38.0,46.0,66.0,50.666666666666664,74.42857142857143,13.00523784,18.54385888,21.99461806,17.8479049266666,30.28078834428572,2023-09-11,East,9,0,11,0,3,0,31.63810764,12.49327257,6.487100694,0.764809028,2435.3333008946465,37.593878069782534,123.438326816
30.50607639,104.5257813,13.01868056,20.38249132,26.43736979,5.116215278,0.901148897,23.9496441,29.86593438,0.714174269,80.50366736,0.944959566,1002.193788,0.492991835,-0.870033936,1,0,4,0,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,103,68.0,38.0,46.0,69.66666666666667,74.0,20.70980525,13.00523784,18.54385888,17.419633989999934,26.523186118571427,2023-09-12,East,9,1,12,0,3,0,68.21859149,17.73925725,10.02100694,0.997687816,2404.3172467231075,21.78665480588641,73.559949707
37.05336277,99.80283439,12.7582703,20.35867037,25.74791214,4.922909873,0.95495843,20.05053895,31.16973438,1.166710886,80.84887712,1.351110885,1002.246984,0.4550474,-0.890467216,1,0,4,0,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,100,103.0,68.0,38.0,90.33333333333333,75.0,30.50607639,20.70980525,13.00523784,21.4070398266666,25.40929615142857,2023-09-13,East,9,2,13,0,3,0,104.5257813,20.38249132,5.116215278,0.901148897,2520.0380247516596,43.23056170666611,116.67108859999999
46.26745581,112.9044044,11.11052083,23.51886285,26.32165799,4.513263889,0.722413194,11.05505332,31.5238101,1.839344153,80.86487878,2.836361084,1003.40861,0.339476381,-0.940614579,1,0,4,0,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,109,100.0,103.0,68.0,104.0,75.71428571428571,37.05336277,30.50607639,20.70980525,29.42308146999993,25.751156868571424,2023-09-14,East,9,3,14,0,3,0,99.80283439,20.35867037,4.922909873,0.95495843,2549.1690824202396,85.10177431830938,200.48851267700002
37.69428593,95.51103714,10.54662941,24.70772085,26.47660612,5.637850996,0.949239474,12.4582971,28.90495521,1.645063554,86.75318484,6.354769508,1004.860183,-0.092962617,-0.9956696,1,0,4,0,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,96,109.0,100.0,103.0,101.66666666666667,80.0,46.26745581,37.05336277,30.50607639,37.94229832333327,26.86863071428572,2023-09-15,East,9,4,15,0,3,0,112.9044044,23.51886285,4.513263889,0.722413194,2507.596922125051,62.009495977498,157.926101184
28.39701389,48.01215545,11.32352938,21.97285363,25.81653926,4.693065997,1.040602904,9.651272645,28.81261302,3.798620849,85.61169777,8.371420212,1003.911454,-0.061135828,-0.998129456,1,0,4,1,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,52,96.0,109.0,100.0,85.66666666666667,80.85714285714286,37.69428593,46.26745581,37.05336277,40.33836816999993,29.11144041,2023-09-16,East,9,5,16,0,3,0,95.51103714,24.70772085,5.637850996,0.949239474,2466.696717832207,107.8694890118966,197.528284148
22.00132212,50.26041667,6.488940972,18.75978299,18.03696181,6.922787591,0.835880743,7.573717039,27.67954104,4.380502751,89.93199805,4.531165155,1002.396925,0.166997321,-0.985957349,1,0,3,1,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,50,52.0,96.0,109.0,66.0,82.57142857142857,28.39701389,37.69428593,46.26745581,37.45291854333327,30.51903398285714,2023-09-17,East,9,6,17,0,3,0,48.01215545,21.97285363,4.693065997,1.040602904,2489.2764308341752,96.37685207229715,219.02513754999998
24.12803819,55.95555556,6.350407986,18.59015625,17.84961806,6.926702144,1.201362847,8.464563605,29.10687698,3.273972418,79.64917224,1.632038742,1003.872923,0.533388272,-0.845870528,1,0,4,0,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,60,50.0,52.0,96.0,54.0,81.42857142857143,22.00132212,28.39701389,37.69428593,29.364207313333267,31.80418888,2023-09-18,East,9,0,18,0,3,0,50.26041667,18.75978299,6.922787591,0.835880743,2318.338657948511,78.99453153451066,196.43834508
29.5146173,75.67866848,7.060240414,20.86002604,20.25605035,4.75448008,1.152157738,8.946941196,30.25613229,1.805702528,76.79452438,0.212390932,1005.846112,0.636045841,-0.771651274,1,0,4,0,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,76,60.0,50.0,52.0,62.0,77.57142857142857,24.12803819,22.00132212,28.39701389,24.842124733333268,32.292507871428576,2023-09-19,East,9,1,19,0,3,0,55.95555556,18.59015625,6.926702144,1.201362847,2323.50528878891,53.294619071562536,137.23339212800002
44.51122559,134.5647915,14.48756944,30.44625,35.93702257,4.998125,0.93880787,9.238724572,30.99169042,0.357263191,75.26004186,0.687187115,1005.504994,-0.050066136,-0.998745905,1,0,4,0,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,123,76.0,60.0,50.0,86.33333333333333,80.85714285714286,29.5146173,24.12803819,22.00132212,25.21465920333327,32.15087085857143,2023-09-20,East,9,2,20,0,3,0,75.67866848,20.86002604,4.75448008,1.152157738,2332.435918321361,15.902222489604258,43.943372493
40.74169823,121.8419508,14.57992322,27.80792794,33.38455815,4.172227129,0.771361715,11.18068018,31.25180479,0.776884586,74.32808175,0.209807722,1004.805344,-0.168404204,0.985718025,1,0,4,0,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,115,123.0,76.0,60.0,104.66666666666667,81.71428571428571,44.51122559,29.5146173,24.12803819,32.717960359999935,33.21627983285714,2023-09-21,East,9,3,21,0,3,0,134.5647915,30.44625,4.998125,0.93880787,2322.8867012661617,31.65159736235048,89.34172739
54.79917723,128.966595,12.13271825,25.22629062,28.19689561,4.634921875,0.817727,11.45074653,30.35711156,0.66401702,77.4495247,0.48647221,1005.178415,-0.774997719,-0.63196403,1,0,4,0,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,119,115.0,123.0,76.0,119.0,85.0,40.74169823,44.51122559,29.5146173,38.255847039999935,32.426885892857136,2023-09-22,East,9,4,22,0,3,0,121.8419508,27.80792794,4.172227129,0.771361715,2351.1438615868756,36.38758636271645,79.01802538
48.29750906,100.9396348,21.29117364,27.64180033,39.75885995,4.708520531,0.999101123,9.772423007,28.03014396,0.396130124,87.27538811,6.061381818,1006.517781,-0.238471445,-0.97114951,1,0,4,1,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,101,119.0,115.0,123.0,111.66666666666667,92.0,54.79917723,40.74169823,44.51122559,46.68403368333327,34.87044179285714,2023-09-23,East,9,5,23,0,3,0,128.966595,25.22629062,4.634921875,0.817727,2446.341692888172,19.132098252828925,40.009142524
72.40067935,151.0344656,33.52455163,33.78707088,54.3761047,3.839025891,1.059559885,12.69674253,28.26340844,0.465437698,81.47549181,0.734649504,1005.771388,-0.90824967,0.418428652,1,0,3,1,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,141,101.0,119.0,115.0,120.33333333333333,105.0,48.29750906,54.79917723,40.74169823,47.94612817333327,37.71336967428572,2023-09-24,East,9,6,24,0,3,0,100.9396348,27.64180033,4.708520531,0.999101123,2302.775102875905,33.69800553030014,65.626715418
66.88449901,149.7601878,14.77616149,31.43933174,37.19732389,4.933194444,1.069253472,20.56626042,29.56133302,0.775000075,76.22826888,0.2903854,1006.235288,-0.498614008,-0.866824129,1,0,4,0,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,133,141.0,101.0,119.0,125.0,115.42857142857143,72.40067935,48.29750906,54.79917723,58.49912187999993,44.91327785,2023-09-25,East,9,0,25,0,3,0,151.0344656,33.78707088,3.839025891,1.059559885,2253.4092418997825,51.835491749087424,103.075009975
73.85598958,172.7809896,16.34246528,28.60226563,36.72625868,5.100260417,0.80941209,23.05864583,29.7550576,0.883831968,76.93366202,0.345756526,1007.249174,-0.930228643,0.366980479,1,0,4,0,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,149,133.0,141.0,101.0,141.0,125.85714285714286,66.88449901,72.40067935,48.29750906,62.52756247333326,51.021343681428576,2023-09-26,East,9,1,26,0,3,0,149.7601878,31.43933174,4.933194444,1.069253472,2289.1655447840326,65.2762846190789,131.690963232
63.69017361,164.9439867,17.63980118,26.75763542,35.77637726,4.892135074,0.845951842,12.42921875,28.6416901,2.369352134,70.42058747,0.0,1006.768687,-0.800692187,0.599075973,1,0,4,0,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,143,149.0,133.0,141.0,141.66666666666666,128.71428571428572,73.85598958,66.88449901,72.40067935,71.04705597999993,57.35582543571429,2023-09-27,East,9,2,27,0,3,0,172.7809896,28.60226563,5.100260417,0.80941209,2016.964642975683,150.904448757684,338.817355162
66.94678819,167.9671875,18.52402778,31.10727431,40.29796007,5.083246528,1.105173611,17.39185953,27.81422927,2.134665785,68.55606683,0.0,1006.523031,-0.834884381,0.550425354,1,0,2,0,1,0,0,0.0,0,0,0,0.0,False,True,False,False,False,145,143.0,149.0,133.0,145.66666666666666,133.0,63.69017361,73.85598958,66.88449901,68.1435540666666,60.09567515285715,2023-09-28,East,9,3,28,0,3,1,164.9439867,26.75763542,4.892135074,0.845951842,1906.8341606590623,142.9090181648351,309.52653882500005
74.59883687,184.6215617,20.25341461,33.31522412,44.21352904,5.12810049,1.056519852,19.93844392,28.45447458,1.472986339,67.78750782,0.0,1006.42283,-0.971649464,0.236426138,1,0,4,0,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,156,145.0,143.0,149.0,148.0,138.28571428571428,66.94678819,63.69017361,73.85598958,68.1643171266666,63.83925943285715,2023-09-29,East,9,4,29,0,3,0,167.9671875,31.10727431,5.083246528,1.105173611,1928.8579181057412,109.88306761479951,229.785868884
76.52664931,190.2251359,14.95977129,29.3855699,35.85515134,5.882667166,0.956293403,19.07151042,28.88561323,2.311510401,64.68366851,0.0,1005.951181,-0.882928688,0.469507116,1,0,4,1,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,160,156.0,145.0,143.0,153.66666666666666,146.71428571428572,74.59883687,66.94678819,63.69017361,68.41193288999995,66.66778223857143,2023-09-30,East,9,5,30,0,3,0,184.6215617,33.31522412,5.12810049,1.056519852,1868.4274308773906,176.89214583374448,369.84166416
73.2796875,184.2797743,13.59638021,27.03853299,32.35097222,5.142708333,0.986692708,18.74896701,27.8486474,2.425158511,59.47158158,0.0,1005.664564,-0.920943327,0.389696533,0,0,2,1,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,156,160.0,156.0,145.0,157.33333333333334,148.85714285714286,76.52664931,74.59883687,66.94678819,72.69075812333327,70.70051656,2023-10-01,East,10,6,1,0,4,0,190.2251359,29.3855699,5.882667166,0.956293403,1656.2031057417548,177.71485782404528,378.324727716
71.55112847,168.4469618,20.4361942,29.95322545,41.2315687,5.262838542,1.005,20.28856771,26.80916708,2.716176531,51.53663352,0.0,1006.946203,-0.906320028,0.422592009,0,0,1,0,1,0,0,0.0,0,0,0,0.0,False,True,False,False,False,146,156.0,160.0,156.0,154.0,150.71428571428572,73.2796875,76.52664931,74.59883687,74.80172455999993,70.82608915285714,2023-10-02,East,10,0,2,0,4,1,184.2797743,27.03853299,5.142708333,0.986692708,1381.6542187784087,194.34549591677992,396.56177352599997
73.22160326,184.4035628,14.10459765,29.95615857,33.10643579,6.830434028,1.041302083,20.52896701,26.89744719,3.029098642,50.68186421,0.0,1007.36807,-0.67732887,0.735680367,0,0,3,0,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,156,146.0,156.0,160.0,152.66666666666666,151.71428571428572,71.55112847,73.2796875,76.52664931,73.78582175999992,71.49275050428571,2023-10-03,East,10,1,3,0,4,0,168.4469618,29.95322545,5.262838542,1.005,1363.2127660792262,221.79545899992877,472.539388152
83.50807292,206.6027778,6.037634634,26.69981218,21.70503551,5.747418155,0.972761648,20.80671408,26.9738926,2.886123047,61.36091938,0.0,1007.340284,-0.737899019,0.674911133,0,0,3,0,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,178,156.0,146.0,156.0,160.0,156.71428571428572,73.22160326,71.55112847,73.2796875,72.68413974333326,71.40212388714285,2023-10-04,East,10,2,4,0,4,0,184.4035628,29.95615857,6.830434028,1.041302083,1655.1428491933784,241.01457386496858,513.729902366
79.00148702,211.6105035,9.787219203,31.3179212,27.89591938,6.546784539,1.340190972,20.12909722,26.86084615,2.537639657,60.3933314,0.0,1006.314568,-0.759876297,0.650067699,0,0,3,0,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,174,178.0,156.0,146.0,169.33333333333334,160.85714285714286,83.50807292,73.22160326,71.55112847,76.09360154999993,74.23325236000001,2023-10-05,East,10,3,5,0,4,0,206.6027778,26.69981218,5.747418155,0.972761648,1622.2159832213642,200.47730642392276,441.549300318
105.0056424,263.0055103,21.10131944,34.79265625,39.98013021,4.244471618,1.677387153,26.40027778,27.50484188,0.485334908,60.69042198,0.0,1005.800694,-0.238742654,0.971082872,0,0,3,0,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,250,174.0,178.0,156.0,200.66666666666666,174.28571428571428,79.00148702,83.50807292,73.22160326,78.57705439999994,75.95535219285715,2023-10-06,East,10,4,6,0,4,0,211.6105035,31.3179212,6.546784539,1.340190972,1669.2804601903767,50.9629037936849,121.333727
89.4862261,233.0444901,41.20205208,33.4445,58.51203125,5.279543037,1.467081069,20.74180645,28.75631969,0.493417972,67.33982424,0.0,1007.132838,-0.076981342,0.997032534,0,0,3,1,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,198,250.0,174.0,178.0,207.33333333333334,179.71428571428572,105.0056424,79.00148702,83.50807292,89.17173411333327,80.29918155428571,2023-10-07,East,10,5,7,0,4,0,263.0055103,34.79265625,4.244471618,1.677387153,1936.4455137138514,44.154112204195464,97.696758456
70.60415753,198.6566932,46.60848776,38.61458333,71.5909375,5.33859375,1.146024604,11.40493546,29.81624844,1.845115783,62.96308724,0.0,1007.358346,-0.326629484,0.945152464,0,0,2,1,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,166,198.0,250.0,174.0,204.66666666666666,181.14285714285714,89.4862261,105.0056424,79.00148702,91.16445183999993,82.15054966714285,2023-10-08,East,10,6,8,0,4,0,233.0444901,33.4445,5.279543037,1.467081069,1877.323051697234,130.2728454040213,306.289219978
78.60326842,204.9238678,54.90579937,37.05309783,78.46650287,5.520969958,1.154141002,15.9716644,29.8975825,1.238767528,58.41826165,0.0,1008.106516,-0.082009653,0.996631535,0,0,3,0,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,170,166.0,198.0,250.0,178.0,184.57142857142858,70.60415753,89.4862261,105.0056424,88.36534200999994,81.7683311,2023-10-09,East,10,0,9,0,4,0,198.6566932,38.61458333,5.33859375,1.146024604,1746.564797187461,97.37117651336386,210.59047976
80.33098958,217.7851563,53.24111111,40.066875,79.21200521,5.361458333,1.157612847,17.74714825,28.51222854,1.85739656,62.38256273,0.006285613,1009.429903,-0.724308003,0.689476553,0,0,3,0,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,179,170.0,166.0,198.0,171.66666666666666,187.85714285714286,78.60326842,70.60415753,89.4862261,79.56455068333327,82.77577966428571,2023-10-10,East,10,1,10,0,4,0,204.9238678,37.05309783,5.520969958,1.154141002,1778.6658854686461,149.20650370728782,332.47398424
79.67977431,186.9497396,22.35083965,32.65602746,45.84465988,5.069416824,0.882780145,18.21961016,26.76005667,2.396052568,59.69682372,0.0,1010.450234,-0.757598919,0.652720368,0,0,3,0,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,166,179.0,170.0,166.0,171.66666666666666,186.14285714285714,80.33098958,78.60326842,70.60415753,76.51280517666659,83.79140628142856,2023-10-11,East,10,2,11,0,4,0,217.7851563,40.066875,5.361458333,1.157612847,1597.4903857662002,190.91692785313592,397.744726288
116.2779514,247.1342882,31.05625377,39.97477808,60.38304801,4.864626736,1.161223958,22.51106771,26.48224917,1.233051643,60.359001,0.0,1012.017373,-0.788589729,0.614919701,0,0,3,0,0,0,1,6.0,0,0,0,0.81099604,False,True,False,False,False,288,166.0,179.0,170.0,211.0,202.42857142857142,79.67977431,80.33098958,78.60326842,79.53801076999993,83.24450648,2023-10-12,East,10,3,12,0,4,0,186.9497396,32.65602746,5.069416824,0.882780145,1598.4421041342791,143.37671901844416,355.118873184
141.6152936,312.2008637,21.19902344,49.83527344,54.51365451,5.543854167,1.243418629,30.34691727,27.53724833,0.330760058,63.37355895,0.0,1012.016051,-0.972425257,-0.23321475,0,0,3,0,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,317,288.0,166.0,179.0,257.0,212.0,116.2779514,79.67977431,80.33098958,92.09623842999991,88.56971567714285,2023-10-13,East,10,4,13,0,4,0,247.1342882,39.97477808,4.864626736,1.161223958,1745.1334303620442,46.84068272482303,104.85093838600001
109.2289063,285.3932292,52.33060575,47.10256944,82.19276985,8.244800347,1.634010417,23.21423611,28.26845823,0.768228166,59.62483525,0.003850204,1010.987224,-0.962006822,0.27302541,0,0,3,1,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,264,317.0,288.0,166.0,289.6666666666667,221.42857142857142,141.6152936,116.2779514,79.67977431,112.52433976999993,93.79966584857142,2023-10-14,East,10,5,14,0,4,0,312.2008637,49.83527344,5.543854167,1.243418629,1685.5021647352564,83.91272236103485,202.812235824
90.84470486,251.1378284,56.07529514,40.19450521,82.27891493,8.68765625,1.343732639,43.99829645,27.27190583,0.722619799,63.14735225,2.017131526,1009.487628,-0.99377023,-0.11144833,0,0,2,1,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,203,264.0,317.0,288.0,261.3333333333333,226.71428571428572,109.2289063,141.6152936,116.2779514,122.37405043333328,96.6200487342857,2023-10-15,East,10,6,15,0,4,0,285.3932292,47.10256944,8.244800347,1.634010417,1722.1486439758387,65.64618236614751,146.691819197
67.72583333,203.2213043,14.05509239,30.0700394,35.1597183,9.188188088,0.877100694,25.47654542,24.07621125,2.310870474,72.69214478,3.131776291,1012.005848,0.03182087,-0.999493588,0,0,3,0,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,169,203.0,264.0,317.0,212.0,226.57142857142858,90.84470486,109.2289063,141.6152936,113.8963015866666,99.51155549571428,2023-10-16,East,10,0,16,0,4,0,251.1378284,40.19450521,8.68765625,1.343732639,1750.151433938865,156.5056285693421,390.537110106
38.58409722,116.13625,18.09849653,37.82702083,44.05970139,9.174302083,1.064489583,30.44375,22.34254302,1.125929864,79.83488107,1.277653315,1015.343449,-0.99384164,0.110809723,0,0,3,0,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,111,169.0,203.0,264.0,161.0,216.85714285714286,67.72583333,90.84470486,109.2289063,89.26648149666659,97.95763619714285,2023-10-17,East,10,1,17,0,4,0,203.2213043,30.0700394,9.188188088,0.877100694,1783.7142648030585,43.44298733547737,124.978214904
48.76141098,144.4868845,24.51451968,34.43053241,48.79007523,7.483270682,0.940114162,16.31230475,23.52183906,2.634757507,66.08140231,1.91e-05,1014.969676,-0.668358634,0.743839187,0,0,3,0,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,130,111.0,169.0,203.0,136.66666666666666,211.71428571428572,38.58409722,67.72583333,90.84470486,65.71821180333326,91.99379443142855,2023-10-18,East,10,2,18,0,4,0,116.13625,37.82702083,9.174302083,1.064489583,1554.3561099949322,128.47449363146723,342.51847591
60.80703125,154.8890625,24.35333333,30.01940104,46.42142361,9.665379051,1.082170139,24.08668403,23.07371021,2.208508264,65.71785619,0.0,1014.910305,-0.719249633,0.694751729,0,0,3,0,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,137,130.0,111.0,169.0,126.0,190.14285714285714,48.76141098,38.58409722,67.72583333,51.69044717666659,87.57688538428572,2023-10-19,East,10,3,19,0,4,0,144.4868845,34.43053241,7.483270682,0.940114162,1516.354769350515,134.29283102493127,302.56563216800004
93.43179451,208.5962595,16.66625868,30.23439236,38.39471354,6.764412202,1.119983879,29.16739211,23.33352021,1.798379797,68.02085121,0.0,1015.180417,-0.777422515,0.628978722,0,0,3,0,0,0,1,0.4,0,0,0,0.556056069,False,True,False,False,False,211,137.0,130.0,111.0,159.33333333333334,175.0,60.80703125,48.76141098,38.58409722,49.3841798166666,79.65246821999999,2023-10-20,East,10,4,20,0,4,0,154.8890625,30.01940104,9.665379051,1.082170139,1587.165906409938,168.0258516442395,379.45813716699996
142.6207589,309.6206597,25.59413632,38.18357563,52.51878714,7.077988591,1.764966518,35.91052213,23.88210281,1.133529451,66.54317447,0.0,1015.758573,-0.999562773,-0.029567951,0,0,3,1,0,1,0,0.0,0,0,0,0.0,False,True,False,False,False,317,211.0,137.0,130.0,221.66666666666666,182.57142857142858,93.43179451,60.80703125,48.76141098,67.66674557999993,72.76911120714286,2023-10-21,East,10,5,21,0,4,1,208.5962595,30.23439236,6.764412202,1.119983879,1589.1909339963072,161.66483053712037,359.32883596700003
172.1302885,350.8702009,40.960178,39.06128564,67.36117708,5.497005208,1.8195131,23.99467218,23.87941594,1.381367131,67.48955398,0.147912605,1015.851355,-0.955254187,0.295786135,0,0,2,1,0,1,0,0.0,0,0,0,0.0,False,True,False,False,False,340,317.0,211.0,137.0,289.3333333333333,202.14285714285714,142.6207589,93.43179451,60.80703125,98.9531948866666,77.53937586428572,2023-10-22,East,10,6,22,0,4,1,309.6206597,38.18357563,7.077988591,1.764966518,1611.6111310935025,237.7751227834473,469.66482454
115.4504261,252.1901042,30.44146354,36.05842014,56.80591493,6.338609871,1.396261161,20.52233609,23.85388219,2.047270578,68.18144631,0.0,1014.07161,-0.683747049,0.729719106,0,0,2,0,0,1,0,0.0,0,0,0,0.0,False,True,False,False,False,285,340.0,317.0,211.0,314.0,218.71428571428572,172.1302885,142.6207589,93.43179451,136.06094730333325,89.15160209857143,2023-10-23,East,10,0,23,0,4,1,350.8702009,39.06128564,5.497005208,1.8195131,1626.39218782255,236.3582605720933,583.47211473
111.8446181,226.5260417,30.90110069,34.92717882,57.26869097,7.004704861,1.204479167,18.77685764,23.84291573,1.939851459,66.12721835,0.0,1013.673026,-0.75755254,0.652774195,0,0,3,0,1,0,2,2.57,1,4,0,1.031006777,False,True,False,False,False,273,285.0,340.0,317.0,299.3333333333333,241.85714285714286,115.4504261,172.1302885,142.6207589,143.40049116666657,95.96940106571428,2023-10-24,East,10,1,24,0,4,1,252.1901042,36.05842014,6.338609871,1.396261161,1576.66569457836,216.96194560258283,529.579448307
124.5768229,263.1096354,33.15900362,38.87088542,62.73621603,4.317118056,1.25328276,19.82917771,24.01382083,2.246106839,64.76186127,0.0,1014.429301,-0.670990094,0.741466313,0,0,3,0,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,304,273.0,285.0,340.0,287.3333333333333,266.7142857142857,111.8446181,115.4504261,172.1302885,133.1417775666666,106.43518976285716,2023-10-25,East,10,2,25,0,4,0,226.5260417,34.92717882,7.004704861,1.204479167,1555.1797331550963,279.81285389658177,682.8164790559999
120.310828,266.9221354,42.13848958,40.49480903,71.27651042,5.756822917,1.378127642,24.35240225,23.60605521,2.41353722,59.97688349,0.0,1013.880982,-0.62940726,0.777075609,0,0,3,0,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,300,304.0,273.0,285.0,292.3333333333333,290.0,124.5768229,111.8446181,115.4504261,117.2906223666666,117.26596289428572,2023-10-26,East,10,3,26,0,4,0,263.1096354,38.87088542,4.317118056,1.25328276,1415.8176229886776,290.37466134701816,724.061166
143.1309289,292.5095046,62.33750992,42.15090526,90.91294891,8.058260938,1.851320199,27.21191803,23.58689073,1.875436031,55.1618953,0.0,1013.270686,-0.766650103,0.642065121,0,0,3,0,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,318,300.0,304.0,273.0,307.3333333333333,305.2857142857143,120.310828,124.5768229,111.8446181,118.91075633333324,125.76650528714283,2023-10-27,East,10,4,27,0,4,0,266.9221354,40.49480903,5.756822917,1.378127642,1301.0975969008005,268.4329012095592,596.388657858
175.9329833,367.8940444,97.42269097,59.71233507,133.0154601,5.79102506,2.315836353,32.2118224,23.92196667,0.379685135,60.76606269,0.0,1013.745159,0.12461793,0.992204803,0,0,1,1,1,0,0,0.0,0,0,0,0.0,False,True,False,False,False,343,318.0,300.0,304.0,320.3333333333333,309.0,143.1309289,120.310828,124.5768229,129.3395265999999,132.86638162857142,2023-10-28,East,10,5,28,0,4,1,292.5095046,42.15090526,8.058260938,1.851320199,1453.6437263373105,66.79913851521324,130.232001305
155.6281994,358.2842262,79.19105903,56.45952257,115.4265017,6.190730655,1.847463942,42.72620412,24.03919354,1.154412719,65.33577015,0.0,1013.709704,-0.035924325,-0.999354513,0,0,2,1,0,0,0,0.0,0,0,0,0.0,False,True,False,False,False,327,343.0,318.0,300.0,329.3333333333333,307.14285714285717,175.9329833,143.1309289,120.310828,146.45824673333323,137.62527082857142,2023-10-29,East,10,6,29,0,4,0,367.8940444,59.71233507,5.79102506,2.315836353,1570.619223720805,179.65917282242816,377.492959113
